Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What are the typical storage capacities for modern magnetic tapes?,Less than 1 gigabyte.,Hundreds of megabytes.,Several gigabytes.,Exceed several terabytes.,Only a few kilobytes.,D,Modern magnetic tapes often have capacities that exceed several terabytes.
What feature can some magnetic tapes offer to effectively double their storage capacity?,Dual-layer recording.,Built-in compression.,Faster winding speed.,Increased track density.,Error correction codes.,B,"Some tapes include built-in compression, which can effectively double their storage capacity."
How are secondary storage devices physically connected to a computer system?,Only via wireless connections.,Directly to the CPU's pins.,By the system bus or an I/O bus.,Exclusively through the power supply unit.,Via a dedicated sound card.,C,Secondary storage devices are attached to a computer by the system bus or an I/O bus.
Which of the following is NOT a type of I/O bus used for secondary storage connection mentioned in the text?,SATA,USB,HDMI,SAS,Fibre Channel,C,"HDMI is a video/audio interface, not an I/O bus for secondary storage. SATA, USB, SAS, and Fibre Channel are listed as examples."
What is currently the most common I/O bus for connecting secondary storage devices?,ATA,SCSI,SATA,USB,Fibre Channel,C,SATA (Serial ATA) is cited as the most common I/O bus for secondary storage.
"What specialized high-speed interface is designed for NVM devices, particularly due to their speed advantage over HDDs?",ATA,eSATA,NVM express (NVMe),Serial Attached SCSI (SAS),Universal Serial Bus (USB),C,NVM express (NVMe) is a special fast interface designed for NVM devices to leverage their speed.
How does NVMe improve performance for NVM devices?,"By connecting them through a slower, more common bus.",By using a mechanical arm to access data.,"By directly connecting the device to the system PCI bus, increasing throughput and decreasing latency.",By encrypting all data transfers for security.,By introducing an additional buffering layer in software.,C,"NVMe directly connects the NVM device to the system PCI bus, which significantly increases throughput and decreases latency."
What specialized processors handle data transfers on a bus for secondary storage?,Central Processing Units (CPUs),Graphics Processing Units (GPUs),Controllers or Host-Bus Adapters (HBAs),Network Interface Cards (NICs),Memory Management Units (MMUs),C,Data transfers on the bus are managed by special electronic processors called controllers or host-bus adapters (HBAs).
Where is the 'host controller' located in a secondary storage connection setup?,Built into the storage device itself.,At the computer end of the bus.,In the external power supply.,Integrated within the read-write head.,Inside the hard disk platter.,B,The host controller is the controller located at the computer end of the bus.
Where is the 'device controller' typically found?,As a separate component plugged into the motherboard.,Built into each storage device.,Within the operating system kernel as software.,In a centralized network server.,As part of the computer's power management unit.,B,The device controller is a processor built directly into each storage device.
How does a computer initiate a mass storage I/O operation?,By sending electrical impulses directly to the drive motor.,"By placing a command into the host controller, often via memory-mapped I/O ports.",By physically moving the disk arm with mechanical force.,By broadcasting a request over the network.,By sending a specific audio signal to the device.,B,"A mass storage I/O operation is initiated by the computer placing a command into the host controller, typically through memory-mapped I/O ports."
"After receiving a command from the computer, what does the host controller do?",It directly accesses the storage media to perform the operation.,It sends the command via messages to the device controller.,It writes the command to a log file for later processing.,It signals the operating system for manual approval.,It sends the command to the CPU for execution.,B,The host controller sends the received command via messages to the device controller.
What is the role of the device controller in a storage operation?,To act as an interface for the user.,To operate the drive hardware and manage data transfer to/from media.,To provide power to the entire storage system.,To compress and decompress all data.,To determine which applications can access the storage.,B,The device controller's role is to operate the drive hardware and manage the actual data transfer with the storage media.
